"","week_beginning","areauri","region","deaths"
"3762",2021-09-27,"S12000035","Argyll and Bute",2
"3763",2021-09-27,"S12000014","Falkirk",3
"3764",2021-09-27,"S12000047","Fife",7
"3765",2021-09-27,"S08000020","Grampian",7
"3766",2021-09-27,"S12000018","Inverclyde",1
"3767",2021-09-27,"S12000048","Perth and Kinross",0
"3768",2021-09-27,"S12000013","Na h-Eileanan Siar",0
"3769",2021-09-27,"S08000029","Fife",7
"3770",2021-09-27,"S08000028","Western Isles",0
"3771",2021-09-27,"S12000027","Shetland Islands",0
"3772",2021-09-27,"S12000030","Stirling",2
"3773",2021-09-27,"S12000041","Angus",4
"3774",2021-09-27,"S12000033","Aberdeen City",4
"3775",2021-09-27,"S12000040","West Lothian",9
"3776",2021-09-27,"S12000021","North Ayrshire",4
"3777",2021-09-27,"S12000005","Clackmannanshire",3
"3778",2021-09-27,"S08000030","Tayside",10
"3779",2021-09-27,"S12000008","East Ayrshire",10
"3780",2021-09-27,"S12000036","City of Edinburgh",15
"3781",2021-09-27,"S12000020","Moray",0
"3782",2021-09-27,"S08000017","Dumfries and Galloway",1
"3783",2021-09-27,"S12000039","West Dunbartonshire",2
"3784",2021-09-27,"S92000003","Scotland",143
"3785",2021-09-27,"S08000016","Borders",1
"3786",2021-09-27,"S12000038","Renfrewshire",3
"3787",2021-09-27,"S08000026","Shetland",0
"3788",2021-09-27,"S08000015","Ayrshire and Arran",27
"3789",2021-09-27,"S12000045","East Dunbartonshire",3
"3790",2021-09-27,"S08000025","Orkney",1
"3791",2021-09-27,"S08000019","Forth Valley",8
"3792",2021-09-27,"S12000010","East Lothian",6
"3793",2021-09-27,"S12000019","Midlothian",3
"3794",2021-09-27,"S12000011","East Renfrewshire",2
"3795",2021-09-27,"S12000023","Orkney Islands",1
"3796",2021-09-27,"S12000034","Aberdeenshire",3
"3797",2021-09-27,"S12000042","Dundee City",6
"3798",2021-09-27,"S12000049","Glasgow City",17
"3799",2021-09-27,"S08000032","Lanarkshire",13
"3800",2021-09-27,"S08000024","Lothian",33
"3801",2021-09-27,"S12000026","Scottish Borders",1
"3802",2021-09-27,"S08000031","Greater Glasgow and Clyde",28
"3803",2021-09-27,"S12000006","Dumfries and Galloway",1
"3804",2021-09-27,"S08000022","Highland",7
"3805",2021-09-27,"S12000017","Highland",5
"3806",2021-09-27,"S12000050","North Lanarkshire",9
"3807",2021-09-27,"S12000028","South Ayrshire",13
"3808",2021-10-04,"S92000003","Scotland",131
"3809",2021-10-04,"S12000040","West Lothian",9
"3810",2021-10-04,"S12000005","Clackmannanshire",0
"3811",2021-10-04,"S08000024","Lothian",24
"3812",2021-10-04,"S08000022","Highland",7
"3813",2021-10-04,"S08000020","Grampian",9
"3814",2021-10-04,"S12000038","Renfrewshire",6
"3815",2021-10-04,"S08000031","Greater Glasgow and Clyde",35
"3816",2021-10-04,"S08000016","Borders",0
"3817",2021-10-04,"S12000010","East Lothian",3
"3818",2021-10-04,"S12000045","East Dunbartonshire",2
"3819",2021-10-04,"S08000030","Tayside",7
"3820",2021-10-04,"S12000033","Aberdeen City",4
"3821",2021-10-04,"S12000028","South Ayrshire",7
"3822",2021-10-04,"S08000032","Lanarkshire",13
"3823",2021-10-04,"S08000017","Dumfries and Galloway",3
"3824",2021-10-04,"S12000039","West Dunbartonshire",10
"3825",2021-10-04,"S08000025","Orkney",0
"3826",2021-10-04,"S12000042","Dundee City",4
"3827",2021-10-04,"S08000019","Forth Valley",5
"3828",2021-10-04,"S12000041","Angus",2
"3829",2021-10-04,"S12000047","Fife",6
"3830",2021-10-04,"S12000027","Shetland Islands",0
"3831",2021-10-04,"S08000028","Western Isles",0
"3832",2021-10-04,"S12000020","Moray",0
"3833",2021-10-04,"S12000019","Midlothian",6
"3834",2021-10-04,"S08000015","Ayrshire and Arran",22
"3835",2021-10-04,"S12000014","Falkirk",4
"3836",2021-10-04,"S12000023","Orkney Islands",0
"3837",2021-10-04,"S12000006","Dumfries and Galloway",3
"3838",2021-10-04,"S12000035","Argyll and Bute",2
"3839",2021-10-04,"S12000029","South Lanarkshire",8
"3840",2021-10-04,"S12000013","Na h-Eileanan Siar",0
"3841",2021-10-04,"S12000011","East Renfrewshire",3
"3842",2021-10-04,"S12000018","Inverclyde",0
"3843",2021-10-04,"S12000021","North Ayrshire",7
"3844",2021-10-04,"S12000050","North Lanarkshire",5
"3845",2021-10-04,"S12000008","East Ayrshire",8
"3846",2021-10-04,"S12000036","City of Edinburgh",6
"3847",2021-10-04,"S08000029","Fife",6
"3848",2021-10-04,"S12000026","Scottish Borders",0
"3849",2021-10-04,"S12000048","Perth and Kinross",1
"3850",2021-10-04,"S12000017","Highland",5
"3851",2021-10-04,"S12000049","Glasgow City",14
"3852",2021-10-04,"S12000030","Stirling",1
"3853",2021-10-04,"S08000026","Shetland",0
"3854",2021-10-04,"S12000034","Aberdeenshire",5
"3855",2021-10-11,"S12000047","Fife",16
"3856",2021-10-11,"S08000032","Lanarkshire",15
"3857",2021-10-11,"S08000024","Lothian",21
"3858",2021-10-11,"S12000026","Scottish Borders",2
"3859",2021-10-11,"S12000049","Glasgow City",23
"3860",2021-10-11,"S08000022","Highland",1
"3861",2021-10-11,"S12000033","Aberdeen City",3
"3862",2021-10-11,"S12000048","Perth and Kinross",3
"3863",2021-10-11,"S12000021","North Ayrshire",8
"3864",2021-10-11,"S12000008","East Ayrshire",6
"3865",2021-10-11,"S12000040","West Lothian",9
"3866",2021-10-11,"S12000029","South Lanarkshire",4
"3867",2021-10-11,"S12000030","Stirling",0
"3868",2021-10-11,"S12000005","Clackmannanshire",0
"3869",2021-10-11,"S12000027","Shetland Islands",0
"3870",2021-10-11,"S08000028","Western Isles",2
"3871",2021-10-11,"S08000030","Tayside",8
"3872",2021-10-11,"S08000029","Fife",16
"3873",2021-10-11,"S08000020","Grampian",7
"3874",2021-10-11,"S08000025","Orkney",0
"3875",2021-10-11,"S12000038","Renfrewshire",6
"3876",2021-10-11,"S08000026","Shetland",0
"3877",2021-10-11,"S12000036","City of Edinburgh",7
"3878",2021-10-11,"S12000034","Aberdeenshire",2
"3879",2021-10-11,"S12000045","East Dunbartonshire",2
"3880",2021-10-11,"S08000016","Borders",2
"3881",2021-10-11,"S92000003","Scotland",141
"3882",2021-10-11,"S12000042","Dundee City",5
"3883",2021-10-11,"S12000018","Inverclyde",2
"3884",2021-10-11,"S12000011","East Renfrewshire",2
"3885",2021-10-11,"S12000014","Falkirk",4
"3886",2021-10-11,"S12000013","Na h-Eileanan Siar",2
"3887",2021-10-11,"S12000039","West Dunbartonshire",6
"3888",2021-10-11,"S12000017","Highland",0
"3889",2021-10-11,"S12000035","Argyll and Bute",1
"3890",2021-10-11,"S12000006","Dumfries and Galloway",5
"3891",2021-10-11,"S12000028","South Ayrshire",5
"3892",2021-10-11,"S08000031","Greater Glasgow and Clyde",41
"3893",2021-10-11,"S12000019","Midlothian",4
"3894",2021-10-11,"S12000023","Orkney Islands",0
"3895",2021-10-11,"S12000050","North Lanarkshire",11
"3896",2021-10-11,"S08000019","Forth Valley",4
"3897",2021-10-11,"S08000015","Ayrshire and Arran",19
"3898",2021-10-11,"S12000010","East Lothian",1
"3899",2021-10-11,"S12000041","Angus",0
"3900",2021-10-11,"S12000020","Moray",2
"3901",2021-10-11,"S08000017","Dumfries and Galloway",5
"3902",2021-10-18,"S12000005","Clackmannanshire",3
"3903",2021-10-18,"S12000039","West Dunbartonshire",0
"3904",2021-10-18,"S12000040","West Lothian",3
"3905",2021-10-18,"S12000010","East Lothian",1
"3906",2021-10-18,"S12000028","South Ayrshire",3
"3907",2021-10-18,"S08000032","Lanarkshire",21
"3908",2021-10-18,"S08000031","Greater Glasgow and Clyde",27
"3909",2021-10-18,"S12000023","Orkney Islands",0
"3910",2021-10-18,"S12000049","Glasgow City",14
"3911",2021-10-18,"S12000050","North Lanarkshire",15
"3912",2021-10-18,"S08000019","Forth Valley",8
"3913",2021-10-18,"S12000041","Angus",3
"3914",2021-10-18,"S08000015","Ayrshire and Arran",16
"3915",2021-10-18,"S12000019","Midlothian",0
"3916",2021-10-18,"S12000042","Dundee City",4
"3917",2021-10-18,"S08000017","Dumfries and Galloway",3
"3918",2021-10-18,"S12000020","Moray",2
"3919",2021-10-18,"S12000048","Perth and Kinross",1
"3920",2021-10-18,"S12000034","Aberdeenshire",4
"3921",2021-10-18,"S08000030","Tayside",8
"3922",2021-10-18,"S08000029","Fife",21
"3923",2021-10-18,"S12000021","North Ayrshire",8
"3924",2021-10-18,"S12000033","Aberdeen City",0
"3925",2021-10-18,"S12000029","South Lanarkshire",6
"3926",2021-10-18,"S12000030","Stirling",1
"3927",2021-10-18,"S12000047","Fife",21
"3928",2021-10-18,"S12000026","Scottish Borders",3
"3929",2021-10-18,"S12000027","Shetland Islands",0
"3930",2021-10-18,"S08000028","Western Isles",1
"3931",2021-10-18,"S12000038","Renfrewshire",10
"3932",2021-10-18,"S12000006","Dumfries and Galloway",3
"3933",2021-10-18,"S92000003","Scotland",131
"3934",2021-10-18,"S12000018","Inverclyde",1
"3935",2021-10-18,"S12000013","Na h-Eileanan Siar",1
"3936",2021-10-18,"S12000014","Falkirk",4
"3937",2021-10-18,"S08000024","Lothian",13
"3938",2021-10-18,"S12000036","City of Edinburgh",9
"3939",2021-10-18,"S12000011","East Renfrewshire",1
"3940",2021-10-18,"S12000035","Argyll and Bute",1
"3941",2021-10-18,"S08000025","Orkney",0
"3942",2021-10-18,"S12000045","East Dunbartonshire",1
"3943",2021-10-18,"S08000016","Borders",3
"3944",2021-10-18,"S12000017","Highland",3
"3945",2021-10-18,"S08000022","Highland",4
"3946",2021-10-18,"S12000008","East Ayrshire",5
"3947",2021-10-18,"S08000020","Grampian",6
"3948",2021-10-18,"S08000026","Shetland",0
"3949",2021-10-25,"S12000049","Glasgow City",14
"3950",2021-10-25,"S12000017","Highland",4
"3951",2021-10-25,"S12000038","Renfrewshire",7
"3952",2021-10-25,"S12000047","Fife",8
"3953",2021-10-25,"S08000031","Greater Glasgow and Clyde",32
"3954",2021-10-25,"S12000011","East Renfrewshire",4
"3955",2021-10-25,"S12000050","North Lanarkshire",7
"3956",2021-10-25,"S12000028","South Ayrshire",3
"3957",2021-10-25,"S12000035","Argyll and Bute",1
"3958",2021-10-25,"S08000030","Tayside",9
"3959",2021-10-25,"S12000019","Midlothian",1
"3960",2021-10-25,"S12000042","Dundee City",3
"3961",2021-10-25,"S08000028","Western Isles",1
"3962",2021-10-25,"S12000018","Inverclyde",2
"3963",2021-10-25,"S12000034","Aberdeenshire",6
"3964",2021-10-25,"S08000020","Grampian",12
"3965",2021-10-25,"S12000023","Orkney Islands",0
"3966",2021-10-25,"S12000039","West Dunbartonshire",4
"3967",2021-10-25,"S08000015","Ayrshire and Arran",18
"3968",2021-10-25,"S08000024","Lothian",15
"3969",2021-10-25,"S92000003","Scotland",135
"3970",2021-10-25,"S08000022","Highland",5
"3971",2021-10-25,"S08000019","Forth Valley",12
"3972",2021-10-25,"S08000016","Borders",3
"3973",2021-10-25,"S12000013","Na h-Eileanan Siar",1
"3974",2021-10-25,"S12000027","Shetland Islands",0
"3975",2021-10-25,"S12000036","City of Edinburgh",6
"3976",2021-10-25,"S12000026","Scottish Borders",3
"3977",2021-10-25,"S12000006","Dumfries and Galloway",3
"3978",2021-10-25,"S12000045","East Dunbartonshire",1
"3979",2021-10-25,"S12000010","East Lothian",1
"3980",2021-10-25,"S08000032","Lanarkshire",17
"3981",2021-10-25,"S08000025","Orkney",0
"3982",2021-10-25,"S12000033","Aberdeen City",2
"3983",2021-10-25,"S12000014","Falkirk",6
"3984",2021-10-25,"S12000040","West Lothian",7
"3985",2021-10-25,"S08000017","Dumfries and Galloway",3
"3986",2021-10-25,"S12000005","Clackmannanshire",3
"3987",2021-10-25,"S12000008","East Ayrshire",5
"3988",2021-10-25,"S12000029","South Lanarkshire",10
"3989",2021-10-25,"S12000048","Perth and Kinross",3
"3990",2021-10-25,"S12000030","Stirling",3
"3991",2021-10-25,"S12000021","North Ayrshire",10
"3992",2021-10-25,"S08000026","Shetland",0
"3993",2021-10-25,"S08000029","Fife",8
"3994",2021-10-25,"S12000020","Moray",4
"3995",2021-10-25,"S12000041","Angus",3
"3996",2021-11-01,"S12000026","Scottish Borders",4
"3997",2021-11-01,"S12000023","Orkney Islands",0
"3998",2021-11-01,"S08000025","Orkney",0
"3999",2021-11-01,"S12000050","North Lanarkshire",11
"4000",2021-11-01,"S12000027","Shetland Islands",0
"4001",2021-11-01,"S12000014","Falkirk",4
"4002",2021-11-01,"S08000015","Ayrshire and Arran",20
"4003",2021-11-01,"S08000032","Lanarkshire",18
"4004",2021-11-01,"S12000036","City of Edinburgh",7
"4005",2021-11-01,"S12000030","Stirling",2
"4006",2021-11-01,"S08000019","Forth Valley",10
"4007",2021-11-01,"S08000026","Shetland",0
"4008",2021-11-01,"S12000039","West Dunbartonshire",4
"4009",2021-11-01,"S08000017","Dumfries and Galloway",2
"4010",2021-11-01,"S12000005","Clackmannanshire",4
"4011",2021-11-01,"S12000017","Highland",5
"4012",2021-11-01,"S12000008","East Ayrshire",14
"4013",2021-11-01,"S12000011","East Renfrewshire",0
"4014",2021-11-01,"S12000028","South Ayrshire",4
"4015",2021-11-01,"S08000031","Greater Glasgow and Clyde",34
"4016",2021-11-01,"S92000003","Scotland",140
"4017",2021-11-01,"S12000040","West Lothian",5
"4018",2021-11-01,"S12000045","East Dunbartonshire",0
"4019",2021-11-01,"S12000041","Angus",7
"4020",2021-11-01,"S08000022","Highland",10
"4021",2021-11-01,"S12000010","East Lothian",0
"4022",2021-11-01,"S08000024","Lothian",14
"4023",2021-11-01,"S12000042","Dundee City",5
"4024",2021-11-01,"S12000033","Aberdeen City",4
"4025",2021-11-01,"S12000019","Midlothian",2
"4026",2021-11-01,"S12000034","Aberdeenshire",4
"4027",2021-11-01,"S12000006","Dumfries and Galloway",2
"4028",2021-11-01,"S08000028","Western Isles",0
"4029",2021-11-01,"S12000048","Perth and Kinross",2
"4030",2021-11-01,"S08000030","Tayside",14
"4031",2021-11-01,"S08000029","Fife",6
"4032",2021-11-01,"S08000020","Grampian",8
"4033",2021-11-01,"S08000016","Borders",4
"4034",2021-11-01,"S12000013","Na h-Eileanan Siar",0
"4035",2021-11-01,"S12000035","Argyll and Bute",5
"4036",2021-11-01,"S12000018","Inverclyde",2
"4037",2021-11-01,"S12000029","South Lanarkshire",7
"4038",2021-11-01,"S12000021","North Ayrshire",2
"4039",2021-11-01,"S12000020","Moray",0
"4040",2021-11-01,"S12000049","Glasgow City",23
"4041",2021-11-01,"S12000038","Renfrewshire",5
"4042",2021-11-01,"S12000047","Fife",6
"4043",2021-11-08,"S08000015","Ayrshire and Arran",15
"4044",2021-11-08,"S12000023","Orkney Islands",0
"4045",2021-11-08,"S08000026","Shetland",0
"4046",2021-11-08,"S08000016","Borders",3
"4047",2021-11-08,"S12000036","City of Edinburgh",4
"4048",2021-11-08,"S12000041","Angus",2
"4049",2021-11-08,"S12000006","Dumfries and Galloway",3
"4050",2021-11-08,"S12000013","Na h-Eileanan Siar",0
"4051",2021-11-08,"S08000017","Dumfries and Galloway",3
"4052",2021-11-08,"S08000025","Orkney",0
"4053",2021-11-08,"S12000038","Renfrewshire",4
"4054",2021-11-08,"S12000027","Shetland Islands",0
"4055",2021-11-08,"S12000026","Scottish Borders",3
"4056",2021-11-08,"S12000008","East Ayrshire",5
"4057",2021-11-08,"S08000019","Forth Valley",8
"4058",2021-11-08,"S12000018","Inverclyde",3
"4059",2021-11-08,"S92000003","Scotland",116
"4060",2021-11-08,"S08000024","Lothian",16
"4061",2021-11-08,"S08000022","Highland",1
"4062",2021-11-08,"S12000034","Aberdeenshire",5
"4063",2021-11-08,"S12000035","Argyll and Bute",1
"4064",2021-11-08,"S12000042","Dundee City",4
"4065",2021-11-08,"S12000048","Perth and Kinross",1
"4066",2021-11-08,"S08000028","Western Isles",0
"4067",2021-11-08,"S12000047","Fife",15
"4068",2021-11-08,"S12000049","Glasgow City",14
"4069",2021-11-08,"S12000014","Falkirk",4
"4070",2021-11-08,"S08000032","Lanarkshire",12
"4071",2021-11-08,"S08000029","Fife",15
"4072",2021-11-08,"S08000030","Tayside",7
"4073",2021-11-08,"S12000019","Midlothian",4
"4074",2021-11-08,"S12000020","Moray",1
"4075",2021-11-08,"S12000021","North Ayrshire",6
"4076",2021-11-08,"S08000020","Grampian",11
"4077",2021-11-08,"S12000005","Clackmannanshire",0
"4078",2021-11-08,"S12000010","East Lothian",3
"4079",2021-11-08,"S12000028","South Ayrshire",4
"4080",2021-11-08,"S12000033","Aberdeen City",5
"4081",2021-11-08,"S12000017","Highland",0
"4082",2021-11-08,"S12000039","West Dunbartonshire",0
"4083",2021-11-08,"S12000029","South Lanarkshire",8
"4084",2021-11-08,"S12000050","North Lanarkshire",4
"4085",2021-11-08,"S12000011","East Renfrewshire",0
"4086",2021-11-08,"S12000045","East Dunbartonshire",4
"4087",2021-11-08,"S12000030","Stirling",4
"4088",2021-11-08,"S08000031","Greater Glasgow and Clyde",25
"4089",2021-11-08,"S12000040","West Lothian",5
"4090",2021-11-15,"S08000025","Orkney",0
"4091",2021-11-15,"S12000038","Renfrewshire",2
"4092",2021-11-15,"S08000028","Western Isles",1
"4093",2021-11-15,"S08000030","Tayside",9
"4094",2021-11-15,"S12000034","Aberdeenshire",6
"4095",2021-11-15,"S12000035","Argyll and Bute",2
"4096",2021-11-15,"S12000049","Glasgow City",13
"4097",2021-11-15,"S08000032","Lanarkshire",9
"4098",2021-11-15,"S12000047","Fife",7
"4099",2021-11-15,"S12000030","Stirling",2
"4100",2021-11-15,"S12000029","South Lanarkshire",5
"4101",2021-11-15,"S12000045","East Dunbartonshire",2
"4102",2021-11-15,"S12000048","Perth and Kinross",2
"4103",2021-11-15,"S08000029","Fife",7
"4104",2021-11-15,"S08000019","Forth Valley",11
"4105",2021-11-15,"S08000015","Ayrshire and Arran",10
"4106",2021-11-15,"S12000027","Shetland Islands",0
"4107",2021-11-15,"S08000016","Borders",3
"4108",2021-11-15,"S12000050","North Lanarkshire",4
"4109",2021-11-15,"S08000031","Greater Glasgow and Clyde",20
"4110",2021-11-15,"S12000033","Aberdeen City",2
"4111",2021-11-15,"S08000017","Dumfries and Galloway",1
"4112",2021-11-15,"S12000014","Falkirk",8
"4113",2021-11-15,"S12000019","Midlothian",1
"4114",2021-11-15,"S12000028","South Ayrshire",4
"4115",2021-11-15,"S12000040","West Lothian",6
"4116",2021-11-15,"S08000024","Lothian",13
"4117",2021-11-15,"S92000003","Scotland",96
"4118",2021-11-15,"S12000010","East Lothian",1
"4119",2021-11-15,"S12000011","East Renfrewshire",1
"4120",2021-11-15,"S12000005","Clackmannanshire",1
"4121",2021-11-15,"S12000041","Angus",2
"4122",2021-11-15,"S12000018","Inverclyde",0
"4123",2021-11-15,"S12000042","Dundee City",5
"4124",2021-11-15,"S12000020","Moray",1
"4125",2021-11-15,"S08000022","Highland",3
"4126",2021-11-15,"S12000036","City of Edinburgh",5
"4127",2021-11-15,"S12000026","Scottish Borders",3
"4128",2021-11-15,"S12000039","West Dunbartonshire",2
"4129",2021-11-15,"S12000013","Na h-Eileanan Siar",1
"4130",2021-11-15,"S12000006","Dumfries and Galloway",1
"4131",2021-11-15,"S08000020","Grampian",9
"4132",2021-11-15,"S12000017","Highland",1
"4133",2021-11-15,"S12000021","North Ayrshire",3
"4134",2021-11-15,"S08000026","Shetland",0
"4135",2021-11-15,"S12000023","Orkney Islands",0
"4136",2021-11-15,"S12000008","East Ayrshire",3
"4137",2021-11-22,"S12000035","Argyll and Bute",2
"4138",2021-11-22,"S12000013","Na h-Eileanan Siar",1
"4139",2021-11-22,"S08000030","Tayside",12
"4140",2021-11-22,"S12000006","Dumfries and Galloway",1
"4141",2021-11-22,"S08000016","Borders",0
"4142",2021-11-22,"S12000026","Scottish Borders",0
"4143",2021-11-22,"S12000036","City of Edinburgh",2
"4144",2021-11-22,"S12000047","Fife",11
"4145",2021-11-22,"S08000028","Western Isles",1
"4146",2021-11-22,"S08000029","Fife",11
"4147",2021-11-22,"S12000029","South Lanarkshire",8
"4148",2021-11-22,"S12000041","Angus",3
"4149",2021-11-22,"S08000020","Grampian",7
"4150",2021-11-22,"S08000022","Highland",9
"4151",2021-11-22,"S12000018","Inverclyde",2
"4152",2021-11-22,"S12000019","Midlothian",0
"4153",2021-11-22,"S12000033","Aberdeen City",2
"4154",2021-11-22,"S12000038","Renfrewshire",5
"4155",2021-11-22,"S08000026","Shetland",0
"4156",2021-11-22,"S12000017","Highland",7
"4157",2021-11-22,"S12000014","Falkirk",4
"4158",2021-11-22,"S12000020","Moray",2
"4159",2021-11-22,"S12000048","Perth and Kinross",3
"4160",2021-11-22,"S08000025","Orkney",1
"4161",2021-11-22,"S12000030","Stirling",5
"4162",2021-11-22,"S12000010","East Lothian",0
"4163",2021-11-22,"S08000015","Ayrshire and Arran",10
"4164",2021-11-22,"S12000039","West Dunbartonshire",2
"4165",2021-11-22,"S12000021","North Ayrshire",3
"4166",2021-11-22,"S12000011","East Renfrewshire",1
"4167",2021-11-22,"S92000003","Scotland",98
"4168",2021-11-22,"S08000031","Greater Glasgow and Clyde",20
"4169",2021-11-22,"S08000024","Lothian",4
"4170",2021-11-22,"S08000017","Dumfries and Galloway",1
"4171",2021-11-22,"S12000027","Shetland Islands",0
"4172",2021-11-22,"S08000019","Forth Valley",9
"4173",2021-11-22,"S12000023","Orkney Islands",1
"4174",2021-11-22,"S12000005","Clackmannanshire",0
"4175",2021-11-22,"S12000049","Glasgow City",10
"4176",2021-11-22,"S12000008","East Ayrshire",4
"4177",2021-11-22,"S12000034","Aberdeenshire",3
